hour,it_kW,crah_kW,crah_power_kW,chiller_kW,chiller_power_kW,chiller_COP,pump_kW,pump_power_kW,tower_kW,tower_power_kW,total_kW,pue,ambientC,wetbulbC,costUSD,co2kg,waterL
39,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
40,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
41,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
42,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
43,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
44,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
45,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
46,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
47,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
48,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
49,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
50,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
51,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
52,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
53,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
54,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
55,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
56,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
57,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
58,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
59,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
60,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
61,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
62,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
63,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
64,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
65,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
66,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
67,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
68,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
69,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
70,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
71,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
72,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
73,35.000,0.006,0.006,7.071,7.071,4.950,0.002,0.002,1.122,1.122,8.201,1.23,35.00,30.0000,0.8201,3.690
74,50.000,0.006,0.006,10.101,10.101,4.950,0.006,0.006,1.603,1.603,11.716,1.23,35.00,30.0000,1.1716,5.272
75,45.000,0.006,0.006,9.091,9.091,4.950,0.005,0.005,1.442,1.442,10.544,1.23,35.00,30.0000,1.0544,4.745
76,30.000,0.006,0.006,6.061,6.061,4.950,0.001,0.001,0.962,0.962,7.030,1.23,35.00,30.0000,0.7030,3.163
77,20.000,0.006,0.006,4.040,4.040,4.950,0.001,0.001,0.641,0.641,4.688,1.23,35.00,30.0000,0.4688,2.110
78,25.000,0.006,0.006,5.051,5.051,4.950,0.001,0.001,0.801,0.801,5.859,1.23,35.00,30.0000,0.5859,2.636
