scenario,time_s,T_in_C,T_wb_C,RH_in_percent,efficiency,V_air_m3s,T_out_C,RH_out_percent,m_air_kg_s,Q_kW,m_water_kg_s,cum_Q_kWh,cum_water_kg
Flow5,264.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.554533,5.719
Flow5,265.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.567947,5.740
Flow5,266.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.581360,5.762
Flow5,267.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.594773,5.783
Flow5,268.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.608187,5.805
Flow5,269.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.621600,5.827
Flow5,270.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.635013,5.848
Flow5,271.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.648427,5.870
Flow5,272.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.661840,5.891
Flow5,273.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.675253,5.913
Flow5,274.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.688667,5.935
Flow5,275.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.702080,5.956
Flow5,276.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.715493,5.978
Flow5,277.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.728907,5.999
Flow5,278.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.742320,6.021
Flow5,279.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.755733,6.042
Flow5,280.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.769147,6.064
Flow5,281.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.782560,6.086
Flow5,282.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.795973,6.107
Flow5,283.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.809387,6.129
Flow5,284.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.822800,6.150
Flow5,285.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.836213,6.172
Flow5,286.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.849627,6.193
Flow5,287.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.863040,6.215
Flow5,288.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.876453,6.237
Flow5,289.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.889867,6.258
Flow5,290.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.903280,6.280
Flow5,291.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.916693,6.301
Flow5,292.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.930107,6.323
Flow5,293.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.943520,6.345
Flow5,294.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.956933,6.366
Flow5,295.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.970347,6.388
Flow5,296.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.983760,6.409
Flow5,297.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,3.997173,6.431
Flow5,298.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.010587,6.452
Flow5,299.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.024000,6.474
Flow5,300.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.037413,6.496
Flow5,301.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.050827,6.517
Flow5,302.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.064240,6.539
Flow5,303.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.077653,6.560
Flow5,304.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.091067,6.582
Flow5,305.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.104480,6.603
Flow5,306.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.117893,6.625
Flow5,307.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.131307,6.647
Flow5,308.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.144720,6.668
Flow5,309.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.158133,6.690
Flow5,310.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.171547,6.711
Flow5,311.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.184960,6.733
Flow5,312.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.198373,6.755
Flow5,313.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.211787,6.776
Flow5,314.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.225200,6.798
Flow5,315.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.238613,6.819
Flow5,316.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.252027,6.841
Flow5,317.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.265440,6.862
Flow5,318.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.278853,6.884
Flow5,319.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.292267,6.906
Flow5,320.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.305680,6.927
Flow5,321.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.319093,6.949
Flow5,322.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.332507,6.970
Flow5,323.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.345920,6.992
Flow5,324.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.359333,7.014
Flow5,325.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.372747,7.035
Flow5,326.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.386160,7.057
Flow5,327.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.399573,7.078
Flow5,328.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.412987,7.100
Flow5,329.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.426400,7.121
Flow5,330.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.439813,7.143
Flow5,331.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.453227,7.165
Flow5,332.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.466640,7.186
Flow5,333.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.480053,7.208
Flow5,334.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.493467,7.229
Flow5,335.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.506880,7.251
Flow5,336.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.520293,7.272
Flow5,337.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.533707,7.294
Flow5,338.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.547120,7.316
Flow5,339.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.560533,7.337
Flow5,340.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.573947,7.359
Flow5,341.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.587360,7.380
Flow5,342.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.600773,7.402
Flow5,343.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.614187,7.424
Flow5,344.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.627600,7.445
Flow5,345.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.641013,7.467
Flow5,346.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.654427,7.488
Flow5,347.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.667840,7.510
Flow5,348.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.681253,7.531
Flow5,349.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.694667,7.553
Flow5,350.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.708080,7.575
Flow5,351.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.721493,7.596
Flow5,352.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.734907,7.618
Flow5,353.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.748320,7.639
Flow5,354.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.761733,7.661
Flow5,355.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.775147,7.682
Flow5,356.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.788560,7.704
Flow5,357.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.801973,7.726
Flow5,358.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.815387,7.747
Flow5,359.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.828800,7.769
Flow5,360.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.842213,7.790
Flow5,361.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.855627,7.812
Flow5,362.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.869040,7.834
Flow5,363.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.882453,7.855
Flow5,364.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.895867,7.877
Flow5,365.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.909280,7.898
Flow5,366.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.922693,7.920
Flow5,367.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.936107,7.941
Flow5,368.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.949520,7.963
Flow5,369.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.962933,7.985
Flow5,370.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.976347,8.006
Flow5,371.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,4.989760,8.028
Flow5,372.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.003173,8.049
Flow5,373.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.016587,8.071
Flow5,374.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.030000,8.093
Flow5,375.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.043413,8.114
Flow5,376.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.056827,8.136
Flow5,377.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.070240,8.157
Flow5,378.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.083653,8.179
Flow5,379.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.097067,8.200
Flow5,380.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.110480,8.222
Flow5,381.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.123893,8.244
Flow5,382.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.137307,8.265
Flow5,383.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.150720,8.287
Flow5,384.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.164133,8.308
Flow5,385.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.177547,8.330
Flow5,386.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.190960,8.351
Flow5,387.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.204373,8.373
Flow5,388.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.217787,8.395
Flow5,389.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.231200,8.416
Flow5,390.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.244613,8.438
Flow5,391.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.258027,8.459
Flow5,392.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.271440,8.481
Flow5,393.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.284853,8.503
Flow5,394.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.298267,8.524
Flow5,395.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.311680,8.546
Flow5,396.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.325093,8.567
Flow5,397.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.338507,8.589
Flow5,398.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.351920,8.610
Flow5,399.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.365333,8.632
Flow5,400.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.378747,8.654
Flow5,401.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.392160,8.675
Flow5,402.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.405573,8.697
Flow5,403.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.418987,8.718
Flow5,404.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.432400,8.740
Flow5,405.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.445813,8.761
Flow5,406.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.459227,8.783
Flow5,407.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.472640,8.805
Flow5,408.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.486053,8.826
Flow5,409.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.499467,8.848
Flow5,410.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.512880,8.869
Flow5,411.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.526293,8.891
Flow5,412.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.539707,8.913
Flow5,413.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.553120,8.934
Flow5,414.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.566533,8.956
Flow5,415.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.579947,8.977
Flow5,416.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.593360,8.999
Flow5,417.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.606773,9.020
Flow5,418.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.620187,9.042
Flow5,419.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.633600,9.064
Flow5,420.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.647013,9.085
Flow5,421.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.660427,9.107
Flow5,422.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.673840,9.128
Flow5,423.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.687253,9.150
Flow5,424.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.700667,9.172
Flow5,425.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.714080,9.193
Flow5,426.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.727493,9.215
Flow5,427.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.740907,9.236
Flow5,428.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.754320,9.258
Flow5,429.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.767733,9.279
Flow5,430.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.781147,9.301
Flow5,431.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.794560,9.323
Flow5,432.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.807973,9.344
Flow5,433.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.821387,9.366
Flow5,434.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.834800,9.387
Flow5,435.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.848213,9.409
Flow5,436.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.861627,9.430
Flow5,437.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.875040,9.452
Flow5,438.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.888453,9.474
Flow5,439.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.901867,9.495
Flow5,440.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.915280,9.517
Flow5,441.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.928693,9.538
Flow5,442.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.942107,9.560
Flow5,443.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.955520,9.582
Flow5,444.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.968933,9.603
Flow5,445.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.982347,9.625
Flow5,446.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,5.995760,9.646
Flow5,447.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.009173,9.668
Flow5,448.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.022587,9.689
Flow5,449.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.036000,9.711
Flow5,450.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.049413,9.733
Flow5,451.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.062827,9.754
Flow5,452.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.076240,9.776
Flow5,453.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.089653,9.797
Flow5,454.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.103067,9.819
Flow5,455.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.116480,9.840
Flow5,456.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.129893,9.862
Flow5,457.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.143307,9.884
Flow5,458.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.156720,9.905
Flow5,459.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.170133,9.927
Flow5,460.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.183547,9.948
Flow5,461.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.196960,9.970
Flow5,462.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.210373,9.992
Flow5,463.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.223787,10.013
Flow5,464.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.237200,10.035
Flow5,465.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.250613,10.056
Flow5,466.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.264027,10.078
Flow5,467.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.277440,10.099
Flow5,468.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.290853,10.121
Flow5,469.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.304267,10.143
Flow5,470.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.317680,10.164
Flow5,471.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.331093,10.186
Flow5,472.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.344507,10.207
Flow5,473.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.357920,10.229
Flow5,474.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.371333,10.251
Flow5,475.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.384747,10.272
Flow5,476.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.398160,10.294
Flow5,477.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.411573,10.315
Flow5,478.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.424987,10.337
Flow5,479.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.438400,10.358
Flow5,480.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.451813,10.380
Flow5,481.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.465227,10.402
Flow5,482.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.478640,10.423
Flow5,483.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.492053,10.445
Flow5,484.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.505467,10.466
Flow5,485.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.518880,10.488
Flow5,486.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.532293,10.509
Flow5,487.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.545707,10.531
Flow5,488.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.559120,10.553
Flow5,489.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.572533,10.574
Flow5,490.00,35.000,25.000,40.00,0.800,5.000,27.000,88.00,6.0000,48.2880,0.0214,6.585947,10.596
