scenario,time_s,T_in_C,T_wb_C,RH_in_percent,efficiency,V_air_m3s,T_out_C,RH_out_percent,m_air_kg_s,Q_kW,m_water_kg_s,cum_Q_kWh,cum_water_kg
Eta0.9,70.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.142780,3.447
Eta0.9,71.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.172960,3.496
Eta0.9,72.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.203140,3.545
Eta0.9,73.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.233320,3.593
Eta0.9,74.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.263500,3.642
Eta0.9,75.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.293680,3.690
Eta0.9,76.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.323860,3.739
Eta0.9,77.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.354040,3.787
Eta0.9,78.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.384220,3.836
Eta0.9,79.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.414400,3.884
Eta0.9,80.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.444580,3.933
Eta0.9,81.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.474760,3.982
Eta0.9,82.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.504940,4.030
Eta0.9,83.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.535120,4.079
Eta0.9,84.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.565300,4.127
Eta0.9,85.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.595480,4.176
Eta0.9,86.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.625660,4.224
Eta0.9,87.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.655840,4.273
Eta0.9,88.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.686020,4.321
Eta0.9,89.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.716200,4.370
Eta0.9,90.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.746380,4.419
Eta0.9,91.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.776560,4.467
Eta0.9,92.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.806740,4.516
Eta0.9,93.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.836920,4.564
Eta0.9,94.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.867100,4.613
Eta0.9,95.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.897280,4.661
Eta0.9,96.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.927460,4.710
Eta0.9,97.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.957640,4.758
Eta0.9,98.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,2.987820,4.807
Eta0.9,99.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.018000,4.856
Eta0.9,100.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.048180,4.904
Eta0.9,101.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.078360,4.953
Eta0.9,102.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.108540,5.001
Eta0.9,103.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.138720,5.050
Eta0.9,104.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.168900,5.098
Eta0.9,105.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.199080,5.147
Eta0.9,106.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.229260,5.195
Eta0.9,107.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.259440,5.244
Eta0.9,108.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.289620,5.293
Eta0.9,109.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.319800,5.341
Eta0.9,110.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.349980,5.390
Eta0.9,111.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.380160,5.438
Eta0.9,112.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.410340,5.487
Eta0.9,113.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.440520,5.535
Eta0.9,114.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.470700,5.584
Eta0.9,115.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.500880,5.632
Eta0.9,116.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.531060,5.681
Eta0.9,117.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.561240,5.729
Eta0.9,118.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.591420,5.778
Eta0.9,119.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.621600,5.827
Eta0.9,120.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.651780,5.875
Eta0.9,121.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.681960,5.924
Eta0.9,122.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.712140,5.972
Eta0.9,123.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.742320,6.021
Eta0.9,124.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.772500,6.069
Eta0.9,125.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.802680,6.118
Eta0.9,126.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.832860,6.166
Eta0.9,127.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.863040,6.215
Eta0.9,128.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.893220,6.264
Eta0.9,129.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.923400,6.312
Eta0.9,130.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.953580,6.361
Eta0.9,131.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,3.983760,6.409
Eta0.9,132.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.013940,6.458
Eta0.9,133.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.044120,6.506
Eta0.9,134.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.074300,6.555
Eta0.9,135.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.104480,6.603
Eta0.9,136.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.134660,6.652
Eta0.9,137.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.164840,6.701
Eta0.9,138.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.195020,6.749
Eta0.9,139.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.225200,6.798
Eta0.9,140.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.255380,6.846
Eta0.9,141.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.285560,6.895
Eta0.9,142.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.315740,6.943
Eta0.9,143.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.345920,6.992
Eta0.9,144.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.376100,7.040
Eta0.9,145.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.406280,7.089
Eta0.9,146.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.436460,7.138
Eta0.9,147.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.466640,7.186
Eta0.9,148.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.496820,7.235
Eta0.9,149.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.527000,7.283
Eta0.9,150.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.557180,7.332
Eta0.9,151.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.587360,7.380
Eta0.9,152.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.617540,7.429
Eta0.9,153.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.647720,7.477
Eta0.9,154.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.677900,7.526
Eta0.9,155.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.708080,7.575
Eta0.9,156.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.738260,7.623
Eta0.9,157.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.768440,7.672
Eta0.9,158.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.798620,7.720
Eta0.9,159.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.828800,7.769
Eta0.9,160.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.858980,7.817
Eta0.9,161.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.889160,7.866
Eta0.9,162.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.919340,7.914
Eta0.9,163.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.949520,7.963
Eta0.9,164.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,4.979700,8.012
Eta0.9,165.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.009880,8.060
Eta0.9,166.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.040060,8.109
Eta0.9,167.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.070240,8.157
Eta0.9,168.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.100420,8.206
Eta0.9,169.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.130600,8.254
Eta0.9,170.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.160780,8.303
Eta0.9,171.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.190960,8.351
Eta0.9,172.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.221140,8.400
Eta0.9,173.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.251320,8.449
Eta0.9,174.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.281500,8.497
Eta0.9,175.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.311680,8.546
Eta0.9,176.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.341860,8.594
Eta0.9,177.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.372040,8.643
Eta0.9,178.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.402220,8.691
Eta0.9,179.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.432400,8.740
Eta0.9,180.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.462580,8.788
Eta0.9,181.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.492760,8.837
Eta0.9,182.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.522940,8.886
Eta0.9,183.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.553120,8.934
Eta0.9,184.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.583300,8.983
Eta0.9,185.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.613480,9.031
Eta0.9,186.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.643660,9.080
Eta0.9,187.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.673840,9.128
Eta0.9,188.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.704020,9.177
Eta0.9,189.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.734200,9.225
Eta0.9,190.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.764380,9.274
Eta0.9,191.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.794560,9.323
Eta0.9,192.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.824740,9.371
Eta0.9,193.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.854920,9.420
Eta0.9,194.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.885100,9.468
Eta0.9,195.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.915280,9.517
Eta0.9,196.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.945460,9.565
Eta0.9,197.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,5.975640,9.614
Eta0.9,198.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.005820,9.662
Eta0.9,199.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.036000,9.711
Eta0.9,200.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.066180,9.760
Eta0.9,201.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.096360,9.808
Eta0.9,202.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.126540,9.857
Eta0.9,203.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.156720,9.905
Eta0.9,204.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.186900,9.954
Eta0.9,205.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.217080,10.002
Eta0.9,206.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.247260,10.051
Eta0.9,207.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.277440,10.099
Eta0.9,208.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.307620,10.148
Eta0.9,209.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.337800,10.197
Eta0.9,210.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.367980,10.245
Eta0.9,211.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.398160,10.294
Eta0.9,212.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.428340,10.342
Eta0.9,213.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.458520,10.391
Eta0.9,214.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.488700,10.439
Eta0.9,215.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.518880,10.488
Eta0.9,216.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.549060,10.536
Eta0.9,217.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.579240,10.585
Eta0.9,218.00,35.000,25.000,40.00,0.900,10.000,26.000,94.00,12.0000,108.6480,0.0481,6.609420,10.634
